Sherlock	PROPN	Sherlock 
drop	VERB	drop
into	ADP	into
my	PRON	my
little	ADJ	little
shanty	NOUN	shanty
and	CCONJ	and
smoke	VERB	smoke
a	DET	a
pipe	NOUN	pipe
with	ADP	with
me	PRON	I
,	PUNCT	,
for	ADP	for
white	ADJ	white
folk	NOUN	folk
out	ADV	out
there	ADV	there
feel	VERB	feel
their	PRON	their
hearts	NOUN	heart
warm	ADJ	warm
to	ADP	to
each	DET	each
other	ADJ	other
as	ADP	as
they	PRON	they
never	ADV	never
do	VERB	do
here	ADV	here
at	ADP	at
home	NOUN	home
.	PUNCT	.
"""Well"	INTJ	"""well"
,	PUNCT	,
I	PRON	I
was	AUX	be
never	ADV	never
in	ADP	in
luck	NOUN	luck
's	PART	's
way	NOUN	way
long	ADV	long
.	PUNCT	.
Suddenly	ADV	suddenly
,	PUNCT	,
without	ADP	without
a	DET	a
note	NOUN	note
of	ADP	of
warning	NOUN	warning
,	PUNCT	,
the	DET	the
great	ADJ	great
mutiny	NOUN	mutiny
broke	VERB	break
upon	SCONJ	upon
us	PRON	we
.	PUNCT	.
One	NUM	one
month	NOUN	month
India	PROPN	India
lay	VERB	lie
as	ADP	as
still	ADV	still
and	CCONJ	and
peaceful	ADJ	peaceful
,	PUNCT	,
to	ADP	to
all	DET	all
appearance	NOUN	appearance
,	PUNCT	,
as	ADP	as
Surrey	PROPN	Surrey
or	CCONJ	or
Kent	PROPN	Kent
;	PUNCT	;
the	DET	the
next	ADJ	next
there	PRON	there
were	VERB	be
two	NUM	two
hundred	NUM	hundred
thousand	NUM	thousand
black	ADJ	black
devils	NOUN	devil
let	VERB	let
loose	ADJ	loose
,	PUNCT	,
and	CCONJ	and
the	DET	the
country	NOUN	country
was	VERB	be
a	DET	a
perfect	ADJ	perfect
hell	NOUN	hell
.	PUNCT	.
Of	ADV	of
course	ADV	course
you	PRON	you
know	VERB	know
all	ADV	all
about	ADP	about
it	PRON	it
,	PUNCT	,
gentlemen	NOUN	gentleman
,	PUNCT	,
---	PUNCT	---
a	DET	a
deal	NOUN	deal
more	ADJ	more
than	SCONJ	than
I	PRON	I
do	VERB	do
,	PUNCT	,
very	ADV	very
like	ADP	like
,	PUNCT	,
since	SCONJ	since
reading	NOUN	reading
is	AUX	be
not	PART	not
in	ADP	in
my	PRON	my
line	NOUN	line
.	PUNCT	.
I	PRON	I
only	ADV	only
know	VERB	know
what	PRON	what
I	PRON	I
saw	VERB	see
with	ADP	with
my	PRON	my
own	ADJ	own
eyes	NOUN	eye
.	PUNCT	.
Our	PRON	our
plantation	NOUN	plantation
was	AUX	be
at	ADP	at
a	DET	a
place	NOUN	place
called	VERB	call
Muttra	PROPN	Muttra
,	PUNCT	,
near	SCONJ	near
the	DET	the
border	NOUN	border
of	ADP	of
the	DET	the
Northwest	PROPN	Northwest
Provinces	PROPN	Provinces
.	PUNCT	.
Night	NOUN	night
after	ADP	after
night	NOUN	night
the	DET	the
whole	ADJ	whole
sky	NOUN	sky
was	AUX	be
alight	ADJ	alight
with	ADP	with
the	DET	the
burning	NOUN	burning
bungalows	NOUN	bungalow
,	PUNCT	,
and	CCONJ	and
day	NOUN	day
after	ADP	after
day	NOUN	day
we	PRON	we
had	VERB	have
small	ADJ	small
companies	NOUN	company
of	ADP	of
Europeans	PROPN	Europeans
passing	VERB	pass
through	ADP	through
our	PRON	our
estate	NOUN	estate
with	ADP	with
their	PRON	their
wives	NOUN	wife
and	CCONJ	and
children	NOUN	child
,	PUNCT	,
on	ADP	on
their	PRON	their
way	NOUN	way
to	ADP	to
Agra	PROPN	Agra
,	PUNCT	,
where	ADV	where
were	VERB	be
the	DET	the
nearest	ADJ	near
troops	NOUN	troop
.	PUNCT	.
Mr.	PROPN	Mr.
Abelwhite	PROPN	Abelwhite
was	AUX	be
an	DET	an
obstinate	NOUN	obstinate
man	NOUN	man
.	PUNCT	.
He	PRON	he
had	VERB	have
it	PRON	it
in	ADP	in
his	PRON	his
head	NOUN	head
that	SCONJ	that
the	DET	the
affair	NOUN	affair
had	AUX	have
been	VERB	be
exaggerated	VERB	exaggerate
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
it	PRON	it
would	AUX	would
blow	VERB	blow
over	ADP	over
as	ADV	as
suddenly	ADV	suddenly
as	ADP	as
it	PRON	it
had	AUX	have
sprung	VERB	spring
up	ADP	up
.	PUNCT	.
There	ADV	there
he	PRON	he
sat	VERB	sit
on	ADP	on
his	PRON	his
veranda	NOUN	veranda
,	PUNCT	,
drinking	VERB	drink
whiskey	NOUN	whiskey
-	PUNCT	-
pegs	NOUN	peg
and	CCONJ	and
smoking	NOUN	smoking
cheroots	NOUN	cheroot
,	PUNCT	,
while	SCONJ	while
the	DET	the
country	NOUN	country
was	VERB	be
in	ADP	in
a	DET	a
blaze	NOUN	blaze
about	ADP	about
him	PRON	he
.	PUNCT	.
Of	ADV	of
course	ADV	course
we	PRON	we
stuck	VERB	stick
by	ADP	by
him	PRON	he
,	PUNCT	,
I	PRON	I
and	CCONJ	and
Dawson	PROPN	Dawson
,	PUNCT	,
who	PRON	who
,	PUNCT	,
with	ADP	with
his	PRON	his
wife	NOUN	wife
,	PUNCT	,
used	VERB	use
to	PART	to
do	VERB	do
the	DET	the
book	NOUN	book
-	PUNCT	-
work	NOUN	work
and	CCONJ	and
the	DET	the
managing	NOUN	managing
.	PUNCT	.
Well	INTJ	well
,	PUNCT	,
one	NUM	one
fine	ADJ	fine
day	NOUN	day
the	DET	the
crash	NOUN	crash
came	VERB	come
.	PUNCT	.
I	PRON	I
had	AUX	have
been	VERB	be
away	ADV	away
on	ADP	on
a	DET	a
distant	ADJ	distant
plantation	NOUN	plantation
,	PUNCT	,
and	CCONJ	and
was	AUX	be
riding	VERB	ride
slowly	ADV	slowly
home	ADV	home
in	ADP	in
the	DET	the
evening	NOUN	evening
,	PUNCT	,
when	ADV	when
my	PRON	my
eye	NOUN	eye
fell	VERB	fall
upon	SCONJ	upon
something	PRON	something
all	DET	all
huddled	VERB	huddle
together	ADV	together
at	ADP	at
the	DET	the
bottom	NOUN	bottom
of	ADP	of
a	DET	a
steep	ADJ	steep
nullah	NOUN	nullah
.	PUNCT	.
I	PRON	I
rode	VERB	ride
down	ADP	down
to	PART	to
see	VERB	see
what	PRON	what
it	PRON	it
was	AUX	be
,	PUNCT	,
and	CCONJ	and
the	DET	the
cold	NOUN	cold
struck	VERB	strike
through	ADP	through
my	PRON	my
heart	NOUN	heart
when	ADV	when
I	PRON	I
found	VERB	find
it	PRON	it
was	AUX	be
Dawson	PROPN	Dawson
's	PART	's
wife	NOUN	wife
,	PUNCT	,
all	DET	all
cut	VERB	cut
into	ADP	into
ribbons	NOUN	ribbon
,	PUNCT	,
and	CCONJ	and
half	NOUN	half
eaten	VERB	eat
by	ADP	by
jackals	NOUN	jackal
and	CCONJ	and
native	ADJ	native
dogs	NOUN	dog
.	PUNCT	.
A	DET	a
little	ADJ	little
further	ADV	far
up	ADP	up
the	DET	the
road	NOUN	road
Dawson	PROPN	Dawson
himself	PRON	himself
was	AUX	be
lying	VERB	lie
on	ADP	on
his	PRON	his
face	NOUN	face
,	PUNCT	,
quite	ADV	quite
dead	ADJ	dead
,	PUNCT	,
with	ADP	with
an	DET	an
empty	ADJ	empty
revolver	NOUN	revolver
in	ADP	in
his	PRON	his
hand	NOUN	hand
and	CCONJ	and
four	NUM	four
Sepoys	PROPN	Sepoys
lying	VERB	lie
across	ADP	across
each	DET	each
other	ADJ	other
in	ADP	in
front	NOUN	front
of	ADP	of
him	PRON	he
.	PUNCT	.
I	PRON	I
reined	VERB	rein
up	ADP	up
my	PRON	my
horse	NOUN	horse
,	PUNCT	,
wondering	VERB	wonder
which	DET	which
way	NOUN	way
I	PRON	I
should	AUX	should
turn	VERB	turn
,	PUNCT	,
but	CCONJ	but
at	ADP	at
that	DET	that
moment	NOUN	moment
I	PRON	I
saw	VERB	see
thick	ADJ	thick
smoke	NOUN	smoke
curling	VERB	curl
up	ADP	up
from	ADP	from
Abelwhite	PROPN	Abelwhite
's	PART	's
bungalow	NOUN	bungalow
and	CCONJ	and
the	DET	the
flames	NOUN	flame
beginning	VERB	begin
to	PART	to
burst	VERB	burst
through	ADP	through
the	DET	the
roof	NOUN	roof
.	PUNCT	.
I	PRON	I
knew	VERB	know
then	ADV	then
that	SCONJ	that
I	PRON	I
could	AUX	could
do	VERB	do
my	PRON	my
employer	NOUN	employer
no	ADV	no
good	ADJ	good
,	PUNCT	,
but	CCONJ	but
would	AUX	would
only	ADV	only
throw	VERB	throw
my	PRON	my
own	ADJ	own
life	NOUN	life
away	ADV	away
if	SCONJ	if
I	PRON	I
meddled	VERB	meddle
in	ADP	in
the	DET	the
matter	NOUN	matter
.	PUNCT	.
From	ADP	from
where	ADV	where
I	PRON	I
stood	VERB	stand
I	PRON	I
could	AUX	could
see	VERB	see
hundreds	NOUN	hundred
of	ADP	of
the	DET	the
black	ADJ	black
fiends	NOUN	fiend
,	PUNCT	,
with	ADP	with
their	PRON	their
red	ADJ	red
coats	NOUN	coat
still	ADV	still
on	ADP	on
their	PRON	their
backs	NOUN	back
,	PUNCT	,
dancing	VERB	dance
and	CCONJ	and
howling	VERB	howl
round	ADV	round
the	DET	the
burning	VERB	burn
house	NOUN	house
.	PUNCT	.
Some	DET	some
of	ADP	of
them	PRON	they
pointed	VERB	point
at	ADP	at
me	PRON	I
,	PUNCT	,
and	CCONJ	and
a	DET	a
couple	NOUN	couple
of	ADP	of
bullets	NOUN	bullet
sang	VERB	sing
past	ADP	past
my	PRON	my
head	NOUN	head
;	PUNCT	;
so	ADV	so
I	PRON	I
broke	VERB	break
away	ADV	away
across	ADP	across
the	DET	the
paddy	NOUN	paddy
-	PUNCT	-
fields	NOUN	field
,	PUNCT	,
and	CCONJ	and
found	VERB	find
myself	PRON	myself
late	ADV	late
at	ADP	at
night	NOUN	night
safe	ADJ	safe
within	ADP	within
the	DET	the
walls	NOUN	wall
at	ADP	at
Agra	PROPN	Agra
.	PUNCT	.
"""As"	INTJ	"""as"
it	PRON	it
proved	VERB	prove
,	PUNCT	,
however	ADV	however
,	PUNCT	,
there	PRON	there
was	AUX	be
no	DET	no
great	ADJ	great
safety	NOUN	safety
there	ADV	there
,	PUNCT	,
either	ADV	either
.	PUNCT	.
The	DET	the
whole	ADJ	whole
country	NOUN	country
was	AUX	be
up	ADV	up
like	ADP	like
a	DET	a
swarm	NOUN	swarm
of	ADP	of
bees	NOUN	bee
.	PUNCT	.
Wherever	ADV	wherever
the	DET	the
English	PROPN	English
could	AUX	could
collect	VERB	collect
in	ADP	in
little	ADJ	little
bands	NOUN	band
they	PRON	they
held	VERB	hold
just	ADV	just
the	DET	the
ground	NOUN	ground
that	SCONJ	that
their	PRON	their
guns	NOUN	gun
commanded	VERB	command
.	PUNCT	.
Everywhere	ADV	everywhere
else	ADV	else
they	PRON	they
were	AUX	be
helpless	ADJ	helpless
fugitives	NOUN	fugitive
.	PUNCT	.
It	PRON	it
was	AUX	be
a	DET	a
fight	NOUN	fight
of	ADP	of
the	DET	the
millions	NOUN	million
against	ADP	against
the	DET	the
hundreds	NOUN	hundred
;	PUNCT	;
and	CCONJ	and
the	DET	the
cruellest	ADJ	cruell
part	NOUN	part
of	ADP	of
it	PRON	it
was	VERB	be
that	SCONJ	that
these	DET	these
men	NOUN	man
that	DET	that
we	PRON	we
fought	VERB	fight
against	ADP	against
,	PUNCT	,
foot	NOUN	foot
,	PUNCT	,
horse	NOUN	horse
,	PUNCT	,
and	CCONJ	and
gunners	NOUN	gunner
,	PUNCT	,
were	AUX	be
our	PRON	our
own	ADJ	own
picked	VERB	pick
troops	NOUN	troop
,	PUNCT	,
whom	PRON	whom
we	PRON	we
had	AUX	have
taught	VERB	teach
and	CCONJ	and
trained	VERB	train
,	PUNCT	,
handling	VERB	handle
our	PRON	our
own	ADJ	own
weapons	NOUN	weapon
,	PUNCT	,
and	CCONJ	and
blowing	VERB	blow
our	PRON	our
own	ADJ	own
bugle	NOUN	bugle
-	PUNCT	-
calls	NOUN	call
.	PUNCT	.
At	ADP	at
Agra	PROPN	Agra
there	PRON	there
were	AUX	be
the	DET	the
3d	PROPN	3d
Bengal	PROPN	Bengal
Fusiliers	PROPN	Fusiliers
,	PUNCT	,
some	DET	some
Sikhs	PROPN	Sikhs
,	PUNCT	,
two	NUM	two
troops	NOUN	troop
of	ADP	of
horse	NOUN	horse
,	PUNCT	,
and	CCONJ	and
a	DET	a
battery	NOUN	battery
of	ADP	of
artillery	NOUN	artillery
.	PUNCT	.
A	DET	a
volunteer	NOUN	volunteer
corps	NOUN	corps
of	ADP	of
clerks	NOUN	clerk
and	CCONJ	and
merchants	NOUN	merchant
had	AUX	have
been	AUX	be
formed	VERB	form
,	PUNCT	,
and	CCONJ	and
this	DET	this
I	PRON	I
joined	VERB	join
,	PUNCT	,
wooden	ADJ	wooden
leg	NOUN	leg
and	CCONJ	and
all	DET	all
.	PUNCT	.
We	PRON	we
went	VERB	go
out	ADP	out
to	PART	to
meet	VERB	meet
the	DET	the
rebels	NOUN	rebel
at	ADP	at
Shahgunge	PROPN	Shahgunge
early	ADV	early
in	ADP	in
July	PROPN	July
,	PUNCT	,
and	CCONJ	and
we	PRON	we
beat	VERB	beat
them	PRON	they
back	ADV	back
for	ADP	for
a	DET	a
time	NOUN	time
,	PUNCT	,
but	CCONJ	but
our	PRON	our
powder	NOUN	powder
gave	VERB	give
out	ADP	out
,	PUNCT	,
and	CCONJ	and
we	PRON	we
had	VERB	have
to	PART	to
fall	VERB	fall
back	ADV	back
upon	SCONJ	upon
the	DET	the
city	NOUN	city
.	PUNCT	.
Nothing	PRON	nothing
but	CCONJ	but
the	DET	the
worst	ADJ	bad
news	NOUN	news
came	VERB	come
to	ADP	to
us	PRON	we
from	ADP	from
every	DET	every
side	NOUN	side
,	PUNCT	,
---	PUNCT	---
which	DET	which
is	VERB	be
not	PART	not
to	PART	to
be	AUX	be
wondered	VERB	wonder
at	ADP	at
,	PUNCT	,
for	ADP	for
if	SCONJ	if
you	PRON	you
look	VERB	look
at	ADP	at
the	DET	the
map	NOUN	map
you	PRON	you
will	AUX	will
see	VERB	see
that	SCONJ	that
we	PRON	we
were	AUX	be
right	ADJ	right
in	ADP	in
the	DET	the
heart	NOUN	heart
of	ADP	of
it	PRON	it
.	PUNCT	.
Lucknow	PROPN	Lucknow
is	AUX	be
rather	ADV	rather
better	ADJ	well
than	SCONJ	than
a	DET	a
hundred	NUM	hundred
miles	NOUN	mile
to	ADP	to
the	DET	the
east	NOUN	east
,	PUNCT	,
and	CCONJ	and
Cawnpore	PROPN	Cawnpore
about	ADP	about
as	ADV	as
far	ADV	far
to	ADP	to
the	DET	the
south	NOUN	south
.	PUNCT	.
From	ADP	from
every	DET	every
point	NOUN	point
on	ADP	on
the	DET	the
compass	NOUN	compass
there	PRON	there
was	AUX	be
nothing	PRON	nothing
but	SCONJ	but
torture	NOUN	torture
and	CCONJ	and
murder	NOUN	murder
and	CCONJ	and
outrage	NOUN	outrage
.	PUNCT	.
"""The"	DET	"""the"
city	NOUN	city
of	ADP	of
Agra	PROPN	Agra
is	AUX	be
a	DET	a
great	ADJ	great
place	NOUN	place
,	PUNCT	,
swarming	VERB	swarm
with	ADP	with
fanatics	NOUN	fanatic
and	CCONJ	and
fierce	ADJ	fierce
devil	NOUN	devil
-	PUNCT	-
worshippers	NOUN	worshipper
of	ADP	of
all	DET	all
sorts	NOUN	sort
.	PUNCT	.
Our	PRON	our
handful	NOUN	handful
of	ADP	of
men	NOUN	man
were	AUX	be
lost	VERB	lose
among	ADP	among
the	DET	the
narrow	ADJ	narrow
,	PUNCT	,
winding	ADJ	winding
streets	NOUN	street
.	PUNCT	.
Our	PRON	our
leader	NOUN	leader
moved	VERB	move
across	ADP	across
the	DET	the
river	NOUN	river
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
and	CCONJ	and
took	VERB	take
up	ADP	up
his	PRON	his
position	NOUN	position
in	ADP	in
the	DET	the
old	ADJ	old
fort	NOUN	fort
at	ADP	at
Agra	PROPN	Agra
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	n't
know	VERB	know
if	SCONJ	if
any	DET	any
of	ADP	of
you	PRON	you
gentlemen	NOUN	gentleman
have	AUX	have
ever	ADV	ever
read	VERB	read
or	CCONJ	or
heard	VERB	hear
anything	PRON	anything
of	ADP	of
that	DET	that
old	ADJ	old
fort	NOUN	fort
.	PUNCT	.
It	PRON	it
is	AUX	be
a	DET	a
very	ADV	very
queer	NOUN	queer
place	NOUN	place
,	PUNCT	,
---	PUNCT	---
the	DET	the
queerest	ADJ	queer
that	SCONJ	that
ever	ADV	ever
I	PRON	I
was	VERB	be
in	ADV	in
,	PUNCT	,
and	CCONJ	and
I	PRON	I
have	AUX	have
been	VERB	be
in	ADP	in
some	DET	some
rum	NOUN	rum
corners	NOUN	corner
,	PUNCT	,
too	ADV	too
.	PUNCT	.
First	ADV	first
of	ADP	of
all	DET	all
,	PUNCT	,
it	PRON	it
is	AUX	be
enormous	ADJ	enormous
in	ADP	in
size	NOUN	size
.	PUNCT	.
I	PRON	I
should	AUX	should
think	VERB	think
that	SCONJ	that
the	DET	the
enclosure	NOUN	enclosure
must	AUX	must
be	VERB	be
acres	NOUN	acre
and	CCONJ	and
acres	NOUN	acre
.	PUNCT	.
There	PRON	there
is	AUX	be
a	DET	a
modern	ADJ	modern
part	NOUN	part
,	PUNCT	,
which	DET	which
took	VERB	take
all	DET	all
our	PRON	our
garrison	NOUN	garrison
,	PUNCT	,
women	NOUN	woman
,	PUNCT	,
children	NOUN	child
,	PUNCT	,
stores	NOUN	store
,	PUNCT	,
and	CCONJ	and
everything	PRON	everything
else	ADV	else
,	PUNCT	,
with	ADP	with
plenty	NOUN	plenty
of	ADP	of
room	NOUN	room
over	ADP	over
.	PUNCT	.
But	CCONJ	but
the	DET	the
modern	ADJ	modern
part	NOUN	part
is	AUX	be
nothing	PRON	nothing
like	ADP	like
the	DET	the
size	NOUN	size
of	ADP	of
the	DET	the
old	ADJ	old
quarter	NOUN	quarter
,	PUNCT	,
where	ADV	where
nobody	PRON	nobody
goes	VERB	go
,	PUNCT	,
and	CCONJ	and
which	DET	which
is	AUX	be
given	VERB	give
over	ADP	over
to	ADP	to
the	DET	the
scorpions	NOUN	scorpion
and	CCONJ	and
the	DET	the
centipedes	NOUN	centipede
.	PUNCT	.
It	PRON	it
is	AUX	be
all	DET	all
full	ADJ	full
of	ADP	of
great	ADJ	great
deserted	ADJ	deserted
halls	NOUN	hall
,	PUNCT	,
and	CCONJ	and
winding	VERB	wind
passages	NOUN	passage
,	PUNCT	,
and	CCONJ	and
long	ADJ	long
corridors	NOUN	corridor
twisting	VERB	twist
in	ADV	in
and	CCONJ	and
out	ADV	out
,	PUNCT	,
so	SCONJ	so
that	SCONJ	that
it	PRON	it
is	VERB	be
easy	ADJ	easy
enough	ADV	enough
for	ADP	for
folk	NOUN	folk
to	PART	to
get	AUX	get
lost	VERB	lose
in	ADP	in
it	PRON	it
.	PUNCT	.
For	ADP	for
this	DET	this
reason	NOUN	reason
it	PRON	it
was	AUX	be
seldom	ADV	seldom
that	SCONJ	that
any	DET	any
one	NOUN	one
went	VERB	go
into	ADP	into
it	PRON	it
,	PUNCT	,
though	SCONJ	though
now	ADV	now
and	CCONJ	and
again	ADV	again
a	DET	a
party	NOUN	party
with	ADP	with
torches	NOUN	torch
might	AUX	might
go	VERB	go
exploring	VERB	explore
.	PUNCT	.
"""The"	DET	"""the"
river	NOUN	river
washes	NOUN	wash
along	ADP	along
the	DET	the
front	NOUN	front
of	ADP	of
the	DET	the
old	ADJ	old
fort	NOUN	fort
,	PUNCT	,
and	CCONJ	and
so	ADV	so
protects	VERB	protect
it	PRON	it
,	PUNCT	,
but	CCONJ	but
on	ADP	on
the	DET	the
sides	NOUN	side
and	CCONJ	and
behind	ADP	behind
there	PRON	there
are	VERB	be
many	ADJ	many
doors	NOUN	door
,	PUNCT	,
and	CCONJ	and
these	DET	these
had	VERB	have
to	PART	to
be	AUX	be
guarded	VERB	guard
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
in	ADP	in
the	DET	the
old	ADJ	old
quarter	NOUN	quarter
as	ADV	as
well	ADV	well
as	ADP	as
in	ADP	in
that	DET	that
which	DET	which
was	AUX	be
actually	ADV	actually
held	VERB	hold
by	ADP	by
our	PRON	our
troops	NOUN	troop
.	PUNCT	.
We	PRON	we
were	AUX	be
short	ADJ	short
-	PUNCT	-
handed	ADJ	handed
,	PUNCT	,
with	ADP	with
hardly	ADV	hardly
men	NOUN	man
enough	ADV	enough
to	PART	to
man	VERB	man
the	DET	the
angles	NOUN	angle
of	ADP	of
the	DET	the
building	NOUN	building
and	CCONJ	and
to	PART	to
serve	VERB	serve
the	DET	the
guns	NOUN	gun
.	PUNCT	.
It	PRON	it
was	AUX	be
impossible	ADJ	impossible
for	ADP	for
us	PRON	we
,	PUNCT	,
therefore	ADV	therefore
,	PUNCT	,
to	PART	to
station	VERB	station
a	DET	a
strong	ADJ	strong
guard	NOUN	guard
at	ADP	at
every	DET	every
one	NUM	one
of	ADP	of
the	DET	the
innumerable	ADJ	innumerable
gates	NOUN	gate
.	PUNCT	.
What	PRON	what
we	PRON	we
did	VERB	do
was	AUX	be
to	PART	to
organize	VERB	organize
a	DET	a
central	ADJ	central
guard	NOUN	guard
-	PUNCT	-
house	NOUN	house
in	ADP	in
the	DET	the
middle	NOUN	middle
of	ADP	of
the	DET	the
fort	NOUN	fort
,	PUNCT	,
and	CCONJ	and
to	PART	to
leave	VERB	leave
each	DET	each
gate	NOUN	gate
under	ADP	under
the	DET	the
charge	NOUN	charge
of	ADP	of
one	NUM	one
white	ADJ	white
man	NOUN	man
and	CCONJ	and
two	NUM	two
or	CCONJ	or
three	NUM	three
natives	NOUN	native
.	PUNCT	.
I	PRON	I
was	AUX	be
selected	VERB	select
to	PART	to
take	VERB	take
charge	NOUN	charge
during	ADP	during
certain	ADJ	certain
hours	NOUN	hour
of	ADP	of
the	DET	the
night	NOUN	night
of	ADP	of
a	DET	a
small	ADJ	small
isolated	ADJ	isolated
door	NOUN	door
upon	SCONJ	upon
the	DET	the
southwest	ADJ	southwest
side	NOUN	side
of	ADP	of
the	DET	the
building	NOUN	building
.	PUNCT	.
Two	NUM	two
Sikh	PROPN	Sikh
troopers	NOUN	trooper
were	AUX	be
placed	VERB	place
under	ADP	under
my	PRON	my
command	NOUN	command
,	PUNCT	,
and	CCONJ	and
I	PRON	I
was	AUX	be
instructed	VERB	instruct
if	SCONJ	if
anything	PRON	anything
went	VERB	go
wrong	ADJ	wrong
to	PART	to
fire	VERB	fire
my	PRON	my
musket	NOUN	musket
,	PUNCT	,
when	ADV	when
I	PRON	I
might	AUX	might
rely	VERB	rely
upon	SCONJ	upon
help	NOUN	help
coming	VERB	come
at	ADP	at
once	ADV	once
from	ADP	from
the	DET	the
central	ADJ	central
guard	NOUN	guard
.	PUNCT	.
As	ADP	as
the	DET	the
guard	NOUN	guard
was	VERB	be
a	DET	a
good	ADJ	good
two	NUM	two
hundred	NUM	hundred
paces	NOUN	pace
away	ADV	away
,	PUNCT	,
however	ADV	however
,	PUNCT	,
and	CCONJ	and
as	ADP	as
the	DET	the
space	NOUN	space
between	ADP	between
was	AUX	be
cut	VERB	cut
up	ADP	up
into	ADP	into
a	DET	a
labyrinth	NOUN	labyrinth
of	ADP	of
passages	NOUN	passage
and	CCONJ	and
corridors	NOUN	corridor
,	PUNCT	,
I	PRON	I
had	VERB	have
great	ADJ	great
doubts	NOUN	doubt
as	ADP	as
to	ADP	to
whether	SCONJ	whether
they	PRON	they
could	AUX	could
arrive	VERB	arrive
in	ADP	in
time	NOUN	time
to	PART	to
be	VERB	be
of	ADP	of
any	DET	any
use	NOUN	use
in	ADP	in
case	NOUN	case
of	ADP	of
an	DET	an
actual	ADJ	actual
attack	NOUN	attack
.	PUNCT	.
"""Well"	INTJ	"""well"
,	PUNCT	,
I	PRON	I
was	AUX	be
pretty	ADV	pretty
proud	ADJ	proud
at	ADP	at
having	VERB	have
this	DET	this
small	ADJ	small
command	NOUN	command
given	VERB	give
me	PRON	I
,	PUNCT	,
since	SCONJ	since
I	PRON	I
was	VERB	be
a	DET	a
raw	ADJ	raw
recruit	NOUN	recruit
,	PUNCT	,
and	CCONJ	and
a	DET	a
game	NOUN	game
-	PUNCT	-
legged	ADJ	legged
one	NOUN	one
at	ADP	at
that	DET	that
.	PUNCT	.
For	ADP	for
two	NUM	two
nights	NOUN	night
I	PRON	I
kept	VERB	keep
the	DET	the
watch	NOUN	watch
with	ADP	with
my	PRON	my
Punjaubees	PROPN	Punjaubees
.	PUNCT	.
They	PRON	they
were	AUX	be
tall	ADJ	tall
,	PUNCT	,
fierce	ADJ	fierce
-	PUNCT	-
looking	VERB	look
chaps	NOUN	chap
,	PUNCT	,
Mahomet	PROPN	Mahomet
Singh	PROPN	Singh
and	CCONJ	and
Abdullah	PROPN	Abdullah
Khan	PROPN	Khan
by	ADP	by
name	NOUN	name
,	PUNCT	,
both	DET	both
old	ADJ	old
fighting	NOUN	fighting
-	PUNCT	-
men	NOUN	man
who	PRON	who
had	AUX	have
borne	VERB	bear
arms	NOUN	arm
against	ADP	against
us	PRON	we
at	ADP	at
Chilian	PROPN	Chilian
-	PUNCT	-
wallah	PROPN	wallah
.	PUNCT	.
They	PRON	they
could	AUX	could
talk	VERB	talk
English	PROPN	English
pretty	ADV	pretty
well	ADV	well
,	PUNCT	,
but	CCONJ	but
I	PRON	I
could	AUX	could
get	VERB	get
little	ADJ	little
out	SCONJ	out
of	ADP	of
them	PRON	they
.	PUNCT	.
They	PRON	they
preferred	VERB	prefer
to	PART	to
stand	VERB	stand
together	ADV	together
and	CCONJ	and
jabber	NOUN	jabber
all	DET	all
night	NOUN	night
in	ADP	in
their	PRON	their
queer	NOUN	queer
Sikh	PROPN	Sikh
lingo	NOUN	lingo
.	PUNCT	.
For	ADP	for
myself	PRON	myself
,	PUNCT	,
I	PRON	I
used	VERB	use
to	PART	to
stand	VERB	stand
outside	ADP	outside
the	DET	the
gate	NOUN	gate
-	PUNCT	-
way	NOUN	way
,	PUNCT	,
looking	VERB	look
down	ADP	down
on	ADP	on
the	DET	the
broad	ADJ	broad
,	PUNCT	,
winding	ADJ	winding
river	NOUN	river
and	CCONJ	and
on	ADP	on
the	DET	the
twinkling	VERB	twinkle
lights	NOUN	light
of	ADP	of
the	DET	the
great	ADJ	great
city	NOUN	city
.	PUNCT	.
The	DET	the
beating	NOUN	beating
of	ADP	of
drums	NOUN	drum
,	PUNCT	,
the	DET	the
rattle	NOUN	rattle
of	ADP	of
tomtoms	NOUN	tomtom
,	PUNCT	,
and	CCONJ	and
the	DET	the
yells	NOUN	yell
and	CCONJ	and
howls	NOUN	howl
of	ADP	of
the	DET	the
rebels	NOUN	rebel
,	PUNCT	,
drunk	ADJ	drunk
with	ADP	with
opium	NOUN	opium
and	CCONJ	and
with	ADP	with
bang	NOUN	bang
,	PUNCT	,
were	AUX	be
enough	ADJ	enough
to	PART	to
remind	VERB	remind
us	PRON	we
all	DET	all
night	NOUN	night
of	ADP	of
our	PRON	our
dangerous	ADJ	dangerous
neighbors	NOUN	neighbor
across	ADP	across
the	DET	the
stream	NOUN	stream
.	PUNCT	.
Every	DET	every
two	NUM	two
hours	NOUN	hour
the	DET	the
officer	NOUN	officer
of	ADP	of
the	DET	the
night	NOUN	night
used	VERB	use
to	PART	to
come	VERB	come
round	ADV	round
to	ADP	to
all	DET	all
the	DET	the
posts	NOUN	post
,	PUNCT	,
to	PART	to
make	VERB	make
sure	ADJ	sure
